2026-07-30 22:19:30 | INFO | Risk Engine Computed: Total Risk Score=78, Level=CRITICAL, Score=0.0%
2026-07-30 22:19:30 | INFO | Master report saved at: compliance/master_reports/master_report.json
2026-07-30 22:19:30 | INFO | Processing Advanced Compliance Layer mappings...
2026-07-30 22:19:30 | INFO | Saved advanced compliance matrix with Overall Compliance Score: 77.8% to compliance/reports/compliance/compliance_matrix.json
2026-07-30 22:19:30 | INFO | === STAGE 5: Security Gate Evaluation ===
2026-07-30 22:19:30 | INFO | Evaluating Security Gate policy from policy.yaml...
2026-07-30 22:19:30 | INFO | Database Ingestion Successful (Scan ID: SCAN-20260730164930)
2026-07-30 22:53:23 | INFO | Registered parser: hadolint
2026-07-30 22:53:23 | INFO | Registered parser: trivy
2026-07-30 22:53:23 | INFO | Registered parser: gitleaks
2026-07-30 22:53:23 | INFO | === STAGE 4: Aggregating Results ===
2026-07-30 22:53:23 | INFO | Starting master report aggregation with Risk Engine...
2026-07-30 22:53:23 | INFO | Risk Engine Computed: Total Risk Score=78, Level=CRITICAL, Score=0.0%
2026-07-30 22:53:23 | INFO | Master report saved at: compliance/master_reports/master_report.json
2026-07-30 22:53:23 | INFO | Processing Advanced Compliance Layer mappings...
2026-07-30 22:53:23 | INFO | Saved advanced compliance matrix with Overall Compliance Score: 77.8% to compliance/reports/compliance/compliance_matrix.json
2026-07-30 22:53:23 | INFO | Generated Executive HTML Report at compliance/reports/security_report.html
2026-07-30 22:53:23 | INFO | === STAGE 5: Security Gate Evaluation ===
2026-07-30 22:53:23 | INFO | Evaluating Security Gate policy from policy.yaml...
2026-07-30 22:53:23 | INFO | Database Ingestion Successful (Scan ID: SCAN-20260730172323)
2026-07-30 22:59:01 | INFO | Registered parser: hadolint
2026-07-30 22:59:01 | INFO | Registered parser: trivy
2026-07-30 22:59:01 | INFO | Registered parser: gitleaks
2026-07-30 22:59:01 | INFO | === STAGE 4: Aggregating Results ===
2026-07-30 22:59:01 | INFO | Starting master report aggregation with Risk Engine...
2026-07-30 22:59:01 | INFO | Risk Engine Computed: Total Risk Score=78, Level=CRITICAL, Score=0.0%
2026-07-30 22:59:01 | INFO | Master report saved at: compliance/master_reports/master_report.json
2026-07-30 22:59:01 | INFO | Processing Advanced Compliance Layer mappings...
2026-07-30 22:59:01 | INFO | Saved advanced compliance matrix with Overall Compliance Score: 77.8% to compliance/reports/compliance/compliance_matrix.json
2026-07-30 22:59:01 | INFO | Generated Executive HTML Report at compliance/reports/executive_reports/security_report.html
2026-07-30 22:59:01 | INFO | Generated Executive PDF Report at compliance/reports/executive_reports/security_report.pdf
2026-07-30 22:59:01 | INFO | === STAGE 5: Security Gate Evaluation ===
2026-07-30 22:59:01 | INFO | Evaluating Security Gate policy from policy.yaml...
2026-07-30 22:59:01 | INFO | Database Ingestion Successful (Scan ID: SCAN-20260730172901)
2026-07-31 00:41:31 | INFO | Registered parser: hadolint
2026-07-31 00:41:31 | INFO | Registered parser: trivy
2026-07-31 00:41:31 | INFO | Registered parser: gitleaks
2026-07-31 00:41:31 | INFO | === STAGE 1: Pre-flight Checks ===
2026-07-31 00:41:33 | INFO | Pre-flight Checks Passed.
2026-07-31 00:41:33 | INFO | === STAGE 2: Running Scanners ===
2026-07-31 00:41:33 | INFO | Running Gitleaks scanner (security/secrets/gitleaks.sh)...
2026-07-31 00:41:37 | INFO | Gitleaks scanner completed successfully.
2026-07-31 00:41:37 | INFO | === STAGE 3: Running Parsers ===
2026-07-31 00:41:37 | INFO | Running parser for tool: gitleaks
2026-07-31 00:41:37 | INFO | Running parser: gitleaks
2026-07-31 00:41:37 | INFO | [Gitleaks] Preparing parser...
2026-07-31 00:41:37 | INFO | ======================================================================
2026-07-31 00:41:37 | INFO | Starting Gitleaks Parser
2026-07-31 00:41:37 | INFO | ======================================================================
2026-07-31 00:41:37 | INFO | [Gitleaks] Loading report(s)...
2026-07-31 00:41:37 | INFO | Reading report: gitleaks_20260731_004133.json
2026-07-31 00:41:37 | INFO | Successfully loaded gitleaks_20260731_004133.json
2026-07-31 00:41:37 | INFO | [Gitleaks] Processing gitleaks_20260731_004133.json...
2026-07-31 00:41:37 | INFO | [Gitleaks] Validating report...
2026-07-31 00:41:37 | INFO | [Gitleaks] Generating metadata...
2026-07-31 00:41:37 | INFO | Loaded 8 rules for gitleaks.
